,cumulative_susceptible,cumulative_infected,cumulative_dead,cumulative_recovered
691,,,7328.0,
692,,,7329.0,
693,,,7331.0,
694,,,7332.0,
695,,,7332.0,
696,,,7333.0,
697,,,7335.0,
698,,,7335.0,
699,,,7335.0,
700,,,7341.0,
701,,,7346.0,
702,,,7348.0,
703,,,7349.0,
704,,,7354.0,
705,,,7354.0,
706,,,7355.0,
707,,,7356.0,
708,,,7356.0,
709,,,7356.0,
710,,,7356.0,
711,,,7361.0,
712,,,7364.0,
713,,,7365.0,
714,,,7367.0,
715,,,7367.0,
716,,,7368.0,
717,,,7369.0,
718,,,7373.0,
719,,,7373.0,
720,,,7374.0,
721,,,7376.0,
722,,,7376.0,
723,,,7376.0,
724,,,7378.0,
725,,,7379.0,
726,,,7381.0,
727,,,7383.0,
728,,,7386.0,
729,,,7386.0,
730,,,7390.0,
731,,,7390.0,
732,,,7393.0,
733,,,7393.0,
734,,,7397.0,
735,,,7401.0,
736,,,7403.0,
737,,,7403.0,
738,,,7405.0,
739,,,7408.0,
740,,,7414.0,
741,,,7417.0,
742,,,7418.0,
743,,,7420.0,
744,,,7420.0,
745,,,7425.0,
746,,,7432.0,
747,,,7442.0,
748,,,7454.0,
749,,,7465.0,
750,,,7477.0,
751,,,7478.0,
752,,,7488.0,
753,,,7494.0,
754,,,7501.0,
755,,,7504.0,
756,,,7513.0,
757,,,7524.0,
758,,,7526.0,
759,,,7534.0,
760,,,7539.0,
761,,,7549.0,
762,,,7569.0,
763,,,7574.0,
764,,,7578.0,
765,,,7579.0,
766,,,7585.0,
767,,,7593.0,
768,,,7598.0,
769,,,7609.0,
770,,,7617.0,
771,,,7619.0,
772,,,7619.0,
773,,,7622.0,
774,,,7623.0,
775,,,7626.0,
776,,,7630.0,
777,,,7636.0,
778,,,7639.0,
779,,,7640.0,
780,,,7641.0,
781,,,7643.0,
782,,,7645.0,
783,,,7646.0,
784,,,7651.0,
785,,,7651.0,
786,,,7651.0,
787,,,7652.0,
788,,,7654.0,
789,,,7654.0,
790,,,7656.0,
791,,,7657.0,
792,,,7657.0,
793,,,7657.0,
794,,,7657.0,
795,,,7662.0,
796,,,7663.0,
797,,,7665.0,
798,,,7667.0,
799,,,7670.0,
800,,,7670.0,
801,,,7671.0,
802,,,7671.0,
803,,,7671.0,
804,,,7671.0,
805,,,7671.0,
806,,,7671.0,
807,,,7671.0,
808,,,7671.0,
809,,,7671.0,
810,,,7675.0,
811,,,7676.0,
812,,,7676.0,
813,,,7676.0,
814,,,7676.0,
815,,,7676.0,
816,,,7678.0,
817,,,7679.0,
818,,,7680.0,
819,,,7680.0,
820,,,7680.0,
821,,,7680.0,
822,,,7681.0,
823,,,7682.0,
824,,,7683.0,
